Date,Close,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,Sentiment
2015-01-05,8407.9501953125,-191.525359297471,3.588300253909451,-171.12814032862292,319.4036437444956,711.696681604019,7735.915069336171,0.448285
2015-01-12,8291.349609375,-291.3018927051893,-0.4397444806407236,-186.2150659358427,323.17205568703605,718.9711538590111,7727.163102950626,0.448285
2015-01-19,8550.0498046875,-69.05433522605409,39.90935566885727,-187.89839793558957,323.5284138203344,724.6339986358732,7718.930769724078,0.448285
2015-01-27,8871.349609375,229.690089830471,43.75197952975728,-162.32756498786793,320.32712765519824,728.6880457458628,7711.219931601578,0.448285
2015-02-03,8823.150390625,192.17115738153012,-15.200536224207733,-102.9879090987392,313.9693770745127,731.1658543257133,7704.032447166191,0.448285
2015-02-10,8478.099609375,-144.64422433148175,-91.9534079866609,-19.771491702498377,304.992778455018,732.1058749533535,7697.370079987269,0.448285
2015-02-18,8811.5498046875,113.97108236193648,-90.61275902627835,71.47538133750221,293.9349641671352,731.5471239167848,7691.23401193042,0.448285
2015-02-25,8801.900390625,-105.77673212387892,61.0037086306125,150.1858051717155,281.3335665812881,729.5300590114906,7685.623983353773,0.448285
2015-03-04,9109.150390625,106.91173251952972,133.2628810383184,194.6146863508576,267.72621806788425,726.0968379847927,7680.538034663618,0.448285
2015-03-12,8740.650390625,-106.52163185515744,6.214077583842208,190.07927198302187,253.6148480630289,721.2901356938037,7675.97368915646,0.448285
2015-03-19,8749.4501953125,110.47109399221132,-137.68907854122193,150.22794761421108,239.35913512287408,715.1526683666705,7671.928428757755,0.448285
2015-03-26,8474.9501953125,-125.20269050874772,-94.91665338341264,93.65735328205608,225.2852982980941,707.7271522315951,7668.399735392915,0.448285
2015-04-06,8615.7998046875,-19.36472823336313,27.87930844031224,31.12371247980604,211.7201174966113,699.0563035167557,7665.385090987378,0.448285
2015-04-13,8801.75,164.23425982994988,113.0806796296038,-26.620128002796356,198.9903726263356,689.1828384503199,7662.881977466587,0.448285
2015-04-22,8400.400390625,-116.97381976612678,63.78030429292118,-72.8662875134024,187.42284359517467,678.1494732604679,7660.887876755965,0.448285
2015-04-29,8274.7998046875,-77.34208219655982,-40.21082330374637,-110.39079507957594,177.34428667661834,665.9989478098012,7659.400270780961,0.448285
2015-05-07,8077.0,-182.3588764984445,-76.7494670270114,-144.16375804662587,169.08130833848043,652.7741517666086,7658.4166414669935,0.448285
2015-05-14,8232.4501953125,-16.64460777671147,-33.30966582038093,-177.0084916776406,162.959510517767,638.5189793299639,7657.934470739501,0.448285
2015-05-21,8434.5,168.77781388343243,29.01794940629064,-203.8288236640764,159.30089243548855,623.2809274149413,7657.951240523925,0.448285
2015-05-28,8345.7001953125,92.284218853541,48.938758077083605,-219.5221606131008,158.42463052229695,607.1103157269891,7658.46443274569,0.448285
2015-06-04,8155.14990234375,-55.33288499995293,21.21458853193896,-220.82533298144563,160.5639088787673,590.0580935842164,7659.471529330226,0.448285
2015-06-11,8157.2998046875,-16.108438865657728,-23.28651972162826,-201.9620317758527,165.51154217727685,572.17524067038,7660.970012202982,0.448285
2015-06-18,8113.7001953125,-86.41611755466324,-31.740282113576036,-157.19196336859173,172.57799111208118,553.5132039478729,7662.957363289377,0.448285
2015-06-25,8336.25,51.02977449006861,-8.090955750401076,-87.21425697615145,180.96708577733568,534.1272879442969,7665.431064514852,0.448285
2015-07-02,8471.9501953125,94.43524517731552,6.862127920457952,-1.6902578340544347,189.87181838027695,514.082663863659,7668.388597804846,0.448285
2015-07-09,8364.849609375,-108.96910279684032,22.879914264961,87.18166878398056,198.47926237604227,493.4504216620795,7671.8274450847775,0.448285
2015-07-16,8546.150390625,10.689314299770103,15.26037655372222,166.17746897596967,205.9849720362568,472.2931704791826,7675.745088280098,0.448285
2015-07-23,8643.9501953125,101.10036520248023,-18.804085342378603,219.25688504902467,211.59689328970876,450.66112779743503,7680.13900931623,0.448285
2015-07-30,8417.0,-91.8491185298742,-48.5649144609055,229.2421810009673,214.5651206184505,428.6000412527552,7685.0066901186065,0.448285
2015-08-06,8585.7998046875,92.2361076412289,-3.6054587055428,186.31621194438048,214.35247217306727,406.1548590216985,7690.345612612668,0.448285
2015-08-13,8384.4501953125,-108.5864190868854,102.27511906810992,100.533424986648,210.7043654129087,383.37044620786736,7696.153258723853,0.448285
2015-08-20,8471.0498046875,128.99807267667794,82.4116992291562,-6.50617269040255,203.42770661322336,360.2913884812689,7702.427110377576,0.448285
2015-08-27,7921.60009765625,-135.80192782220502,-68.46135812512613,-112.59293945685636,192.33129421699493,336.9603793441546,7709.164649499288,0.448285
2015-09-03,7774.4501953125,-58.32934555444382,-178.35264074740363,-195.8752153660584,177.227308560096,313.4167304058883,7716.363358014421,0.448285
2015-09-10,7729.0498046875,-51.86537556868661,-153.166220427385,-237.56700041905657,157.92872331692618,289.6989599372987,7724.020717848403,0.448285
2015-09-18,7967.4501953125,108.8129519083928,-40.15274134071727,-233.5106198617265,134.3208121969761,265.8455814829128,7732.134210926662,0.448285
2015-09-28,7892.7998046875,-94.53195238607567,90.3793108279452,-192.28369417945464,106.63971266323092,241.8951085871996,7740.701319174655,0.448285
2015-10-06,8180.4501953125,77.58410382449966,184.93490692170252,-125.15266880733404,75.47827406113774,217.8860547947045,7749.719524517791,0.448285
2015-10-13,8121.9501953125,-62.34073293514746,233.20232916052052,-43.59641769732124,41.64177425301646,193.85693364991693,7759.186308881514,0.448285
2015-10-20,8280.2998046875,52.70014577336421,241.6682024267241,41.01286599799903,5.973177600807081,169.8462586973412,7769.099154191264,0.448285
2015-10-28,8188.89990234375,2.2983547870905343,173.08293345712875,118.85507977916008,-30.68455153358917,145.89254348149646,7779.455542372464,0.448285
2015-11-04,8104.89990234375,67.3725650377431,8.524271310709908,184.2042578861009,-67.48844878823682,122.03430154688355,7790.252955350549,0.448285
2015-11-13,7762.4501953125,-116.3209699347786,-149.9463969039158,232.540649364094,-103.62200870187718,98.31004643801369,7801.488875050964,0.448285
2015-11-20,7841.89990234375,51.03203746354917,-218.17827127539263,259.5227105191468,-138.39564946206957,74.75829169938997,7813.160783399127,0.448285
2015-11-30,7936.25,178.34355376648938,-209.18221793635965,261.7054885296159,-171.30053755574912,51.417550875520135,7825.266162320484,0.448285
2015-12-07,7816.5498046875,57.63700381269993,-144.60323612138473,239.48313592364036,-202.09593017883083,28.32633751091648,7837.80249374046,0.448285
2015-12-14,7558.2001953125,-205.76872908346027,-58.72469262853174,196.88322926531947,-230.48003697540616,5.523165150081027,7850.767259584498,0.448285
2015-12-21,7745.64990234375,-21.042791230666275,36.29616756665413,139.31035829044984,-256.1183213982349,-16.95345266248079,7864.1579417780285,0.448285
2015-12-29,7929.2001953125,189.7426450953742,106.57823621537672,72.64854103760165,-278.67624690008813,-39.065002382248686,7877.972022246483,0.448285
2016-01-06,7788.0498046875,115.71740002987993,136.6011909262774,2.1164782144809293,-297.8192769337028,-60.77297046473662,7892.206982915301,0.448285
2016-01-13,7557.89990234375,-30.14578807486536,145.08999106028895,-68.6528880343001,-313.21287495186823,-82.03884336540835,7906.860305709903,0.448285
2016-01-20,7357.0,-130.917929948677,130.06451744659063,-136.7294481065526,-324.5225044073202,-102.8241075397801,7921.929472555739,0.448285
2016-01-28,7426.5,21.981095665759945,119.96722524627,-198.35640809409503,-331.4135247160602,-123.0903534801047,7937.411965378231,0.448285
2016-02-04,7411.4501953125,99.64816664719008,81.93653619251901,-247.0893066573088,-333.5494236734938,-142.80104329922517,7953.305266102819,0.448285
2016-02-11,7203.60009765625,-3.232401321029504,5.38071037854074,-275.64173987117897,-330.5832399037935,-161.93008828122544,7969.606856654937,0.448285
2016-02-18,7177.39990234375,56.55091093751731,-86.0394788422589,-276.71795765376334,-322.2356288326495,-180.4721622251109,7986.314218960016,0.448285
2016-02-25,7029.85009765625,-124.71236718836188,-96.74616266056852,-245.05142593560112,-308.6338756659017,-198.4309058368092,8003.424834943492,0.448285
2016-03-03,7429.5498046875,123.25077366275065,-22.53226818185697,-186.05296489094545,-290.2430847867194,-215.80883764652373,8020.936186530795,0.448285
2016-03-11,7484.85009765625,2.6274762875076965,56.55070930704167,-112.97492740163732,-267.5935952377126,-232.60532094631088,8038.845755647362,0.448285
2016-03-18,7534.64990234375,-53.215369220318365,60.93424802377992,-40.18453558861841,-241.2164317079663,-248.8190333817533,8057.151024218626,0.448285
2016-03-29,7606.5498046875,-32.432806202159775,19.632200312564105,19.5922078920615,-211.6426188865722,-264.4486525984186,8075.849474170024,0.448285
2016-04-05,7736.2998046875,62.20748092459216,-18.442453846839324,56.492227887267305,-179.40318146262095,-279.49296167838213,8094.938692863483,0.448285
2016-04-12,7669.25,-72.51969933428586,1.0691915698026178,65.28994059506353,-145.05495678779675,-293.9512707737253,8114.4167947309425,0.448285
2016-04-22,7891.7998046875,77.67192527894343,41.85964077595904,55.07259662729523,-109.26336216251134,-307.82342106341645,8134.282425231229,0.448285
2016-04-29,7844.25,12.405041261161257,31.086538519223232,40.10316188934533,-72.76971776648729,-321.10922048904,8154.534196585798,0.448285
2016-05-06,7717.64990234375,-83.50511805029873,-32.87482091807382,29.039821520026333,-36.37222423179876,-333.80755263395474,8175.1697966578495,0.448285
2016-05-13,7881.0,86.55545330224514,-81.89657622805149,26.70810695465413,-0.636596257937702,-345.9159238923817,8196.185536121473,0.448285
2016-05-20,7792.2001953125,-89.62183562697946,-48.55721323362945,36.24820810636757,33.98515107454568,-357.4315403047732,8217.57742529697,0.448285
2016-05-27,8081.9501953125,47.5377328547961,42.73854719388452,53.53299473358933,67.15105393715456,-368.3515261142924,8239.341392707369,0.448285
2016-06-03,8246.2001953125,86.00984674374162,106.43821674881222,72.34526557861962,98.60650492973514,-378.6723430100914,8261.472704321683,0.448285
2016-06-10,8180.25,-8.802945989611352,77.05364529869274,88.3113423646577,128.11178489866617,-388.38896337400473,8283.9651368016,0.448285
2016-06-17,8176.64990234375,46.545999169145446,-39.22202835038328,104.61829624933878,155.39152805469553,-397.4956852247182,8306.811792445673,0.448285
2016-06-24,8029.10009765625,-96.946526611933,-103.992311930906,125.85162207954949,180.1683471480188,-405.986720495745,8330.005687467265,0.448285
2016-07-01,8313.0498046875,65.69983819738525,-49.39003218454235,154.87797371905566,202.17846799645764,-413.8562811205833,8353.539838079727,0.448285
2016-07-11,8413.349609375,14.929149843482788,30.112482422570714,190.83632184432005,221.16297380093303,-421.0985790327097,8377.407260496404,0.448285
2016-07-18,8564.0498046875,49.22902577060356,72.10142555775572,231.96279394753992,236.86341464657036,-427.7078261656318,8401.600970930662,0.448285
2016-07-25,8519.9501953125,-65.34421620321295,67.62459006069254,276.2127296935424,249.02134061846883,-433.6782344528419,8426.113985595852,0.448285
2016-08-01,8654.2998046875,29.35821002051336,35.008388155785376,320.61959983195806,257.3783018017608,-439.0040158278418,8450.939320705324,0.448285
2016-08-08,8712.849609375,61.42667725971776,-4.507487630763952,361.8639612161856,261.6758095649232,-443.6793435075018,8476.06999247244,0.448285
2016-08-17,8639.7998046875,-28.02320347016509,-44.26599549370806,396.6330019730624,261.6540576286636,-447.6970730609035,8501.499017110551,0.448285
2016-08-24,8648.5,-56.46511152930206,-50.02344591640657,421.7651542377207,257.04982018705545,-451.0458278120775,8527.21941083301,0.448285
2016-08-31,8754.0498046875,-17.892720946706383,-10.939077225818467,435.7256002803612,247.64670234368688,-453.7148896171855,8553.224189853163,0.448285
2016-09-08,8915.5,76.0949453690103,42.797060525947536,439.32362350555377,233.47196184540545,-455.6938357465755,8579.506244500659,0.448285
2016-09-16,8780.849609375,-82.49186661917514,65.8206172301296,433.5313343668801,214.90329368784515,-456.9714487855438,8606.057679494863,0.448285
2016-09-23,8880.75,86.23038843652859,8.99654718401712,417.68314590916526,192.50587106479568,-457.53512910693934,8632.869176512433,0.448285
2016-09-30,8581.5,-89.96439886380519,-84.21286419857148,386.17255432267774,166.94598357978526,-457.3717345653672,8659.930459725281,0.448285
2016-10-07,8721.7001953125,97.05810261003546,-77.3954014232413,332.35471541896567,138.9220993713392,-456.4704051125818,8687.231084447983,0.448285
2016-10-18,8556.0498046875,-106.99971738821552,42.05825804597366,251.9146204397214,109.14343214249976,-454.8273945476011,8714.760605995121,0.448285
2016-10-25,8721.7001953125,89.93388859034572,116.09670470359312,147.28057497317704,78.32588258709099,-452.4454352229726,8742.508579681265,0.448285
2016-11-02,8542.7998046875,106.41783853227123,42.78486037188424,25.274453054638077,47.18693221036151,-449.328840302649,8770.464560820996,0.448285
2016-11-09,8067.5,-106.8255638845109,-96.31991360008836,-98.93476681126518,16.444239873108266,-445.4821003061292,8798.618104728885,0.448285
2016-11-17,8105.10009765625,73.03175812235135,-132.65719433058956,-208.13899153822308,-13.184195732759214,-440.91004558404256,8826.958766719514,0.448285
2016-11-24,8011.7998046875,-70.0511493106362,-8.910862572154546,-288.1164031348357,-40.98014090445181,-435.61774149787215,8855.47610210745,0.448285
2016-12-01,8244.0,77.51836162917047,114.74787150098666,-336.5902839891343,-66.22529666903046,-429.61031867927255,8884.15966620728,0.448285
2016-12-08,8152.10009765625,-18.410136979886374,123.2293714326784,-354.62012792931506,-88.20510877247055,-422.8929144283299,8912.999014333574,0.448285
2016-12-15,8128.39990234375,18.60983518480099,35.12372629068346,-345.5396216914274,-106.30707319608996,-415.47066604511895,8941.983701800902,0.448285
2016-12-22,8043.85009765625,-25.70353393947593,-57.40014698265456,-316.4559319327104,-120.34361080433098,-407.3499626084342,8971.103283923856,0.448285
2016-12-29,8030.60009765625,-66.99476229097652,-99.30025768667956,-274.4034818643984,-130.505255609201,-398.5434609094902,9000.347316016996,0.448285
2017-01-05,8226.650390625,30.615717199064385,-83.90969283864871,-223.638981036598,-137.04819672614587,-389.07380936758295,9029.705353394913,0.448285
2017-01-12,8391.0498046875,57.05708448554698,-38.62274271971563,-167.35885872772693,-140.21284470491,-378.9797850178646,9059.16695137217,0.448285
2017-01-19,8418.400390625,-50.85869215497552,-2.236820759746869,-108.6859867329274,-140.2359153548352,-368.3038596358613,9088.721665263349,0.448285
2017-01-27,8610.5,12.009880857272476,25.448678082874384,-50.87497984078018,-137.35592691998986,-357.08670256240595,9118.35905038303,0.448285
2017-02-03,8735.150390625,12.34511076765953,49.17965201299501,2.7373465813196787,-131.81423028619045,-345.3661504965568,9148.068662045773,0.448285
2017-02-10,8812.349609375,-2.479275097325426,45.14876582048274,48.87227956230573,-123.85296302922517,-333.17925344740985,9177.840055566172,0.448285
2017-02-17,8883.7001953125,2.4277049196785985,23.62240485284968,84.26462343012706,-113.71430469636474,-320.5630194525953,9207.662786258805,0.448285
2017-02-27,8943.7001953125,22.46595476509951,-13.833375986908138,106.73609848066847,-101.6404348348662,-307.5544565497277,9237.526409438236,0.448285
2017-03-06,8915.099609375,-48.90184554270453,-36.37622908968768,115.02026865564432,-87.87249229086514,-294.190572776426,9267.42048041904,0.448285
2017-03-14,9091.650390625,55.28911631063482,-16.511885500073177,108.69996216127682,-72.65298069231166,-280.5083761703206,9297.334554515794,0.448285
2017-03-21,9133.9501953125,25.06340827967321,14.27590375148453,90.18246703145152,-56.28489602414276,-266.54487476905103,9327.258187043084,0.448285
2017-03-28,9081.5,-81.62120645785383,34.034626424326184,63.509561741497,-39.26683841322338,-252.337076610226,9357.18093331548,0.448285
2017-04-05,9264.400390625,83.34846509562735,20.98616042189948,33.166237937944814,-22.270831746553608,-237.9219897314804,9387.092348647562,0.448285
2017-04-12,9242.5,64.31266713023106,-14.413598596008876,4.974161558455245,-6.018596276152477,-223.33662217042425,9416.981988353898,0.448285
2017-04-20,9108.099609375,-91.87961049201816,-32.939252239517906,-14.081142052006856,8.778188374169256,-208.61798196469803,9446.839407749072,0.448285
2017-04-27,9359.150390625,78.11175169534815,-4.4151029746653485,-18.898814455440164,21.50147136402444,-193.80307715192316,9476.654162147655,0.448285
2017-05-05,9374.5498046875,7.600681052414131,20.54147974347017,-12.945825157282972,31.86657795439184,-178.92891576971624,9506.415806864225,0.448285
2017-05-12,9436.650390625,8.12932207178773,19.02685816203244,-2.8289614125849503,40.24178044612079,-164.03250585571573,9536.11389721336,0.448285
2017-05-19,9469.900390625,-7.805057095743452,10.340624459845747,3.555514459846263,47.222175738952245,-149.1508554475303,9565.73798850963,0.448285
2017-05-26,9507.75,-37.65907468916279,30.764418070967395,0.4276389501115957,53.26035418326438,-134.32097258279148,9595.27763606761,0.448285
2017-06-02,9657.150390625,45.5769010477623,56.46397917141336,-8.258968182146129,58.22594868521219,-119.57986529913312,9624.72239520189,0.448285
2017-06-09,9638.5498046875,-4.52185078226587,48.06258920654744,-15.946547752946383,61.85833442330165,-104.96454163417762,9654.06182122704,0.448285
2017-06-16,9595.4501953125,-35.04830437894203,-7.597487592794034,-18.61729306873203,63.940109088074905,-90.51229819273084,9683.285469457624,0.448285
2017-06-23,9643.25,33.68568406066119,-75.77562159790043,-15.047189370685713,64.26711668499546,-76.26288498530165,9712.382895208231,0.448285
2017-07-03,9587.9501953125,-46.61710880693104,-102.39247274041074,-4.572464064612476,62.45344982000479,-62.26486268898481,9741.343653793434,0.448285
2017-07-10,9719.2998046875,-5.631490849154536,-66.92474992246869,12.233456000651534,58.04833043069025,-48.58304150002956,9770.157300527811,0.448285
2017-07-17,9908.150390625,44.02256678796632,19.912234016789103,30.0888372463836,50.60478797424755,-35.29142612631754,9798.81339072593,0.448285
2017-07-24,9936.7998046875,-44.66356745785958,94.41391259392792,42.52614390116064,39.68445327379986,-22.462617325906628,9827.301479702375,0.448285
2017-07-31,10034.7001953125,9.835692433649632,111.23128610756704,43.1465460796592,25.043403821563192,-10.16785590166075,9855.61112277172,0.448285
2017-08-07,10074.7998046875,108.7564364728844,45.19389977954236,28.34953464030124,7.246321942728432,1.5217366034980575,9883.731875248546,0.448285
2017-08-14,9755.75,-122.0440329140472,-38.23199459660988,4.231329002802668,-12.39336772507875,12.534773785515975,9911.653292447418,0.448285
2017-08-22,9815.75,-5.047642149607362,-88.23905899051303,-20.61132619281175,-32.51670453853329,22.79980218854556,9939.36492968292,0.448285
2017-08-30,9859.5,0.2359081123216064,-49.46835146534572,-38.58725373459362,-51.782013820309125,32.245368638293186,9966.856342269632,0.448285
2017-09-06,9899.25,-21.461257490339094,0.8615372917054752,-46.29237963858327,-68.77500564538222,40.8000199604858,9994.117085522112,0.448285
2017-09-13,10099.25,109.55848074866276,43.61959027817683,-41.442708243957455,-82.0143805186458,48.392302980801226,10021.136714754964,0.448285
2017-09-20,10160.9501953125,146.652140204253,25.00536080989045,-23.35049432913272,-90.21470410142146,54.95310744617892,10047.904785282732,0.448285
2017-09-27,9920.599609375,-101.38020981144832,-21.49325031817905,1.3755704161590232,-92.73836069292896,60.42500736138073,10074.410852420016,0.448285
2017-10-05,9927.0,-119.41601028773522,-51.71099785593856,21.871431888727347,-89.16393958863114,64.77504436219074,10100.644471481386,0.448285
2017-10-12,10011.2001953125,-102.77340352399985,-31.494976539812104,29.99495221659683,-79.14867943726493,68.0271048155585,10126.59519778142,0.448285
2017-10-19,10210.349609375,-10.585293653888494,35.84304952909108,25.17832683436592,-62.56914742513608,70.23008745587363,10152.252586634691,0.448285
2017-10-27,10362.2998046875,48.05055299834164,95.7782059105802,9.444426115362036,-40.01549919751668,71.43592550496281,10177.60619335577,0.448285
2017-11-03,10461.5498046875,89.61212539504155,124.77748586523605,-14.399255129445892,-12.782676887229783,71.6965521846596,10202.64557325924,0.448285
2017-11-10,10304.349609375,-73.80738799553393,104.69869280633942,-42.256101558381545,17.290223746124276,71.06390071677583,10227.360281659674,0.448285
2017-11-17,10324.5498046875,-23.845430035456804,46.73144473294143,-67.84889853177968,48.18291032700533,69.58991504232135,10251.739863152468,0.448285
2017-11-24,10366.7998046875,65.73519490845177,-34.140890574444946,-86.01851458518256,78.1236135033489,67.32667388135415,10275.773727553971,0.448285
2017-12-01,10263.7001953125,-0.8014170029012586,-112.61722048936052,-92.23646500031624,105.57775717062444,64.32665426855324,10299.4508863659,0.448285
2017-12-08,10198.4501953125,-65.29340016357085,-166.62749856079785,-82.30712637314866,129.27553608144348,60.642493733637,10322.760190594938,0.448285
2017-12-15,10345.650390625,36.343769634383776,-188.0499615655968,-52.7994465197127,148.1387080218277,56.32637527076624,10345.690945783332,0.448285
2017-12-22,10457.2998046875,50.723010980700096,-170.39563337005,-3.8206198728105143,161.12982772484992,51.42891047054472,10368.234308754263,0.448285
2018-01-02,10477.5498046875,-56.73074317561638,-125.03117440593051,55.716630846949,167.20954622945504,46.00310279735411,10390.382442395288,0.448285
2018-01-09,10645.099609375,-44.58723287915016,-42.42722852579169,114.54609089586202,165.32193741841476,40.11733293719895,10412.128709528466,0.448285
2018-01-16,10761.5,-90.02672576288384,68.47057258091672,161.33862345547766,154.37979234428627,33.86809837887743,10433.469639003326,0.448285
2018-01-23,10997.400390625,43.92678561127079,153.65895496619234,184.72282919195416,133.3284855281071,27.36040561023239,10454.402929717246,0.448285
2018-01-31,11018.7998046875,109.24523574303224,136.61460791736138,175.44079984307643,101.86768971970574,20.70508441318601,10474.926387051137,0.448285
2018-02-07,10607.2001953125,-90.57386719040828,-7.370648594855654,133.9880074936654,62.104507739928,14.014379478248436,10495.03781638592,0.448285
2018-02-15,10537.900390625,53.30806200671678,-120.0923117542065,65.80437867894553,16.744703095136927,7.400535495916086,10514.735023102492,0.448285
2018-02-22,10354.349609375,-52.232748975334985,-75.98588606574698,-20.91927529921272,-31.50409002315865,0.9757971566808348,10534.015812581772,0.448285
2018-03-01,10479.9501953125,66.02575157747347,54.01360861460999,-107.8853268118613,-79.93423742343849,-5.147590848954032,10552.877990204672,0.448285
2018-03-09,10271.2998046875,-94.6381775414826,101.21810984728629,-169.90400022573334,-125.83810491417552,-10.857383830485228,10571.31936135209,0.448285
2018-03-16,10345.150390625,123.03403735220972,7.329112457224483,-192.00109518810115,-166.50805830384033,-16.04133709743687,10589.337731404945,0.448285
2018-03-23,9968.7998046875,-137.6524719946709,-107.33979608251975,-173.13692957352302,-199.41469744664133,-20.587205959296536,10606.930905744151,0.448285
2018-04-03,10186.849609375,37.2427755705664,-109.9690006466803,-117.17365806118492,-222.96445151273892,-24.3827457255678,10624.096689750606,0.448285
2018-04-10,10412.900390625,111.8426397161855,-37.30108560734188,-38.52478433270092,-236.63290648008257,-27.31636147630355,10640.832888805242,0.448285
2018-04-17,10557.2998046875,62.6965877482811,61.63170108497639,45.22920731658463,-240.11531512387592,-29.279684627413086,10657.137308288948,0.448285
2018-04-24,10578.099609375,-71.17437018474791,123.15889282704036,116.37860996420876,-233.07963580283212,-30.19165123151545,10673.007763802849,0.448285
2018-05-02,10783.849609375,57.17758891790174,125.33711559940694,158.05785812654423,-215.0945888948544,-30.07099949164377,10688.442635117644,0.448285
2018-05-09,10693.349609375,-56.508968113326006,101.84817037355108,159.2655504490336,-185.7265692863829,-28.971465588816365,10703.44289154094,0.448285
2018-05-16,10751.9501953125,60.06337031489282,24.203935325265217,121.73431048373348,-145.11206928521074,-26.95161995230199,10718.01226842612,0.448285
2018-05-23,10521.099609375,-59.405573075790265,-89.79660626283864,57.55124273394946,-95.33392213552418,-24.072128385733212,10732.156596500938,0.448285
2018-05-30,10579.0,32.74476413054948,-121.0505383764337,-18.69481549411981,-39.487460060378005,-20.39570983515976,10745.883759635542,0.448285
